,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
7745,7745,BMEB4_2021,11.97,5.64,0.97,5.1,7.09,0.45,0.09,0.94,0.1,5.44,7.57,1.92,11.14,0.0,0.0,0.0,0.0,0.09,0.95,0.0,62.31,8.88,6.39,8.03,17.26,1.62,0.0,0.2,4.8,65.13,7.920284552845529
7746,7746,BMEB4_2022,5.72,5.26,0.8,0.0,3.99,0.29,0.07,0.58,0.08,0.0,3.98,1.91,12.56,0.0,0.0,0.0,0.0,0.08,0.91,0.0,53.83,0.0,7.19,5.46,15.18,1.29,0.0,0.24,5.94,22.46,9.176144578313254
7747,7747,BMEB4_2023,4.48,6.15,1.21,0.0,4.95,0.39,0.1,0.89,0.11,0.0,5.61,2.74,13.96,0.12,0.0,0.0,0.0,0.08,0.92,0.0,52.09,0.0,7.94,6.39,19.66,1.59,0.0,0.25,5.94,31.72,10.901451612903225
7759,7759,PORT3_2019,0.0,27.58,1.59,6.29,10.8,1.99,0.69,14.13,0.81,9.88,16.96,1.62,28.11,0.0,0.91,3.59,6.16,0.43,0.57,1.49,43.14,31.66,18.43,7.22,5.78,2.49,5.07,0.35,1.52,3.86,37.17151515151515
7760,7760,PORT3_2020,6.54,28.88,1.45,4.94,8.19,1.79,0.6,11.34,0.72,8.13,13.47,1.57,31.15,0.0,0.94,3.19,5.28,0.41,0.59,1.45,51.66,36.13,21.81,6.19,5.03,2.08,5.43,0.34,1.54,1.34,39.36895582329318
7761,7761,PORT3_2021,5.29,18.86,1.73,4.91,7.69,1.9,0.71,28.4,0.84,7.63,11.95,2.95,32.27,0.0,0.96,2.72,4.26,0.41,0.59,1.19,45.5,38.6,24.67,10.06,9.15,3.76,7.59,0.37,6.17,5.97,48.151784232365145
7762,7762,PORT3_2022,26.26,14.54,2.03,5.58,7.85,2.09,0.83,71.33,0.98,8.45,11.87,0.74,5.33,0.0,1.04,2.87,4.03,0.41,0.59,1.08,44.81,37.5,26.68,14.4,13.94,5.71,9.3,0.4,7.48,7.26,8.62408
7763,7763,PORT3_2023,3.63,19.35,3.34,8.65,11.66,3.25,1.33,53.47,1.55,11.42,15.39,0.9,5.22,0.36,1.07,2.77,3.73,0.4,0.6,0.85,44.66,37.52,27.84,16.78,17.27,6.89,10.67,0.41,7.48,11.5,11.891451612903225
7774,7774,KLBN4_2019,4.85,28.42,3.18,5.26,7.6,1.87,0.55,1.82,0.91,9.38,13.57,0.12,1.12,0.0,2.37,3.93,5.68,0.17,0.81,4.4,33.3,35.58,24.6,6.58,11.18,1.95,7.77,0.3,15.98,1.54,2.491060606060606
7775,7775,KLBN4_2020,0.08,11.76,7.68,6.68,9.1,2.45,0.83,4.08,1.2,11.31,15.41,0.44,0.68,0.0,5.19,4.52,6.15,0.11,0.88,2.98,39.52,36.65,26.9,20.82,65.29,7.05,5.83,0.34,16.01,0.0,3.593614457831325
7776,7776,KLBN4_2021,1.46,9.3,4.89,4.31,5.1,1.7,0.67,3.38,1.0,7.64,9.03,0.54,1.02,0.0,3.64,3.21,3.8,0.14,0.83,2.49,45.77,39.5,33.41,18.32,52.61,7.18,12.34,0.39,18.37,4.0,4.29919028340081
7777,7777,KLBN4_2022,7.51,4.81,2.36,2.82,3.38,1.13,0.47,3.74,0.64,5.42,6.5,0.84,1.7,0.0,2.2,2.62,3.14,0.2,0.76,1.94,47.5,40.02,33.4,23.42,49.08,9.86,12.22,0.42,19.06,54.55,3.7611999999999997
7778,7778,KLBN4_2023,6.14,8.6,2.22,4.04,5.52,1.33,0.48,3.4,0.65,7.48,10.21,0.51,1.99,0.22,1.87,3.41,4.65,0.22,0.74,2.16,39.1,32.95,24.14,15.48,25.81,5.57,8.05,0.36,19.06,40.17,4.075362903225806
7782,7782,IFCM3_2021,0.0,110.86,3.37,211.44,152.91,10.25,1.57,84.55,2.25,218.99,158.37,0.16,5.2,0.0,0.12,7.55,5.46,0.47,0.53,0.94,48.52,4.85,6.7,9.25,3.04,1.41,1.82,0.15,0.0,0.0,17.1205421686747
7783,7783,IFCM3_2022,0.0,5.12,0.94,18.09,16.07,1.52,0.42,166.31,0.61,22.61,20.09,0.72,3.95,0.0,0.23,4.52,4.01,0.45,0.55,0.99,42.51,8.41,9.47,29.72,18.36,8.25,4.14,0.28,0.0,0.0,8.03844
7784,7784,IFCM3_2023,0.0,4.6,0.86,58.74,33.81,1.11,0.37,45.32,0.5,86.41,49.74,0.4,2.14,0.26,0.41,27.67,15.93,0.43,0.57,0.97,43.4,1.88,3.27,24.04,18.75,7.99,1.72,0.33,0.0,0.0,1.8543145161290322
7826,7826,RPAD3_2019,0.0,12.66,0.52,12.79,12.79,0.0,0.52,240.43,0.52,14.67,14.67,0.48,11.74,0.0,0.0,0.11,0.11,0.99,0.01,0.76,95.0,0.0,0.0,0.0,4.11,4.08,4.07,0.0,4.29,4.48,5.275925925925925
7827,7827,RPAD3_2020,0.01,15.09,0.5,15.1,15.1,0.0,0.49,40.5,0.5,14.56,14.56,0.4,12.14,0.0,0.02,0.62,0.62,0.99,0.01,2.32,94.85,0.0,0.0,0.0,3.3,3.27,3.3,0.0,12.49,8.01,6.063779069767442
7828,7828,RPAD3_2021,0.0,27.08,0.5,29.12,29.12,0.0,0.5,8.64,0.54,28.64,28.64,0.23,12.27,0.0,0.07,0.0,3.86,0.99,0.01,7.26,0.0,0.0,0.0,0.0,1.86,1.85,1.73,0.0,0.0,17.54,7.054232804232805
7829,7829,RPAD3_2022,0.01,9.11,0.57,10.04,10.04,0.0,0.56,10.45,0.6,8.66,8.66,0.78,12.6,0.0,0.06,0.0,1.1,0.99,0.01,5.92,0.0,0.0,0.0,0.0,6.22,6.16,5.5,0.0,0.0,8.81,6.720121951219512
7830,7830,RPAD3_2023,0.0,20.01,0.61,0.0,25.61,0.0,0.61,11.61,0.64,0.0,23.52,0.39,13.0,0.43,0.06,0.0,2.36,1.0,0.0,12.57,0.0,0.0,0.0,0.0,3.04,3.02,2.27,0.0,0.0,5.15,7.279871794871795
7841,7841,EQPA3_2019,3.55,15.92,2.26,7.12,10.07,1.33,0.75,3.25,1.18,0.0,0.0,0.21,1.49,0.0,0.6,1.9,2.68,0.33,0.67,2.74,26.76,18.74,13.25,8.38,14.21,4.71,9.11,0.56,7.01,6.33,2.54
7842,7842,EQPA3_2020,8.48,10.15,2.16,4.92,6.24,1.24,0.6,2.99,1.0,0.0,0.0,0.33,1.53,0.0,0.52,1.18,1.5,0.28,0.72,1.96,30.26,25.21,19.9,12.23,21.3,5.87,12.17,0.48,7.01,6.67,2.701726907630522
7843,7843,EQPA3_2021,7.99,11.05,3.37,5.63,6.89,1.4,0.93,7.71,1.54,6.91,8.45,0.46,1.52,0.0,0.76,1.28,1.56,0.28,0.72,1.45,28.82,24.77,20.27,12.63,30.52,8.45,18.35,0.67,12.16,23.88,4.083724696356275
7844,7844,EQPA3_2022,7.64,9.03,4.86,5.86,6.96,1.65,1.1,12.08,1.68,0.0,0.0,0.7,1.31,0.0,1.35,1.63,1.93,0.23,0.77,1.36,34.36,28.18,23.71,18.28,53.85,12.17,21.71,0.67,10.57,20.46,5.4868699186991865
7845,7845,EQPA3_2023,1.94,7.98,3.78,5.29,6.12,1.69,1.17,10.81,1.78,6.42,7.42,0.96,2.02,0.15,0.8,1.12,1.3,0.31,0.69,1.47,35.11,31.92,27.61,21.18,47.39,14.71,25.26,0.69,10.57,28.02,6.275532786885246
7856,7856,RANI3_2019,0.57,8.38,1.98,3.01,3.25,0.74,0.42,9.09,0.62,6.32,6.82,0.48,2.02,0.0,2.16,3.29,3.55,0.21,0.79,1.17,29.86,24.62,22.82,8.86,23.65,5.04,12.7,0.57,4.01,0.0,2.3152331606217613
7857,7857,RANI3_2020,1.28,14.92,1.76,5.7,8.36,1.34,0.76,2.8,1.33,6.7,9.82,0.36,3.06,0.0,0.31,1.0,1.46,0.43,0.57,2.78,31.6,23.58,16.08,9.01,11.8,5.11,10.79,0.57,6.3,184.81,3.4701606425702813
7858,7858,RANI3_2021,5.13,6.21,1.85,3.35,4.06,1.1,0.75,2.88,1.26,0.0,0.0,1.11,3.73,0.0,0.4,0.73,0.89,0.4,0.6,2.78,39.36,32.9,27.14,17.77,29.8,12.06,17.89,0.68,15.63,0.0,5.791255060728745
7859,7859,RANI3_2022,7.94,5.24,1.76,2.9,3.42,1.18,0.56,2.14,0.99,0.0,0.0,1.54,4.57,0.0,0.66,1.09,1.28,0.32,0.68,2.61,47.91,40.49,34.38,22.42,33.62,10.76,15.07,0.48,14.44,0.0,6.40164
7860,7860,RANI3_2023,7.81,5.82,2.08,3.52,4.08,1.66,0.77,3.13,1.16,4.89,5.68,1.88,5.24,0.19,0.81,1.37,1.59,0.37,0.63,3.91,46.85,47.26,40.73,28.58,35.81,13.31,17.18,0.47,14.44,0.0,9.324637096774195
7872,7872,ATOM3_2019,0.0,16.52,6.81,13.95,14.21,3.69,2.39,2.59,264.4,9.48,9.66,0.1,0.25,0.0,2.18,4.46,4.55,0.32,0.59,13.92,100.0,26.46,25.98,22.35,41.21,13.21,46.21,0.59,0.0,0.0,1.4803535353535355
7873,7873,ATOM3_2020,0.0,5.46,4.63,6.77,6.82,2.18,2.47,2.97,113.48,5.29,5.32,0.59,0.7,0.0,1.02,1.49,1.5,0.53,0.47,6.76,100.0,32.24,32.02,40.02,84.86,45.26,63.27,1.13,0.0,0.0,2.043855421686747
7874,7874,ATOM3_2021,10.0,10.33,3.96,0.0,11.12,2.23,2.35,2.65,89.31,0.0,7.95,0.29,0.76,0.0,1.13,0.0,3.17,0.59,0.41,11.15,99.37,0.0,20.03,21.57,38.38,22.7,33.95,1.05,0.0,0.0,4.833036437246964
7875,7875,ATOM3_2022,2.78,5.89,2.52,0.0,6.26,1.64,1.68,1.9,83.86,0.0,3.75,0.42,0.99,0.0,1.01,0.0,2.51,0.67,0.33,10.55,97.47,0.0,26.26,27.93,42.73,28.61,37.08,1.02,0.0,19.78,2.44736
7876,7876,ATOM3_2023,15.04,625.98,2.77,0.0,44.21,2.16,1.8,1.96,82.05,0.0,26.26,0.0,0.77,6.21,1.13,0.0,17.95,0.65,0.35,17.09,92.38,0.0,4.89,0.35,0.44,0.29,8.88,0.83,0.0,0.0,2.3393145161290323
7888,7888,TEKA4_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,16.48,1.6,2.6,0.03,14.9,15.66,19.13,86.76,8.25,13.17,2.78,0.15,4.39,0.0,7.565126582278481
7889,7889,TEKA4_2020,0.0,0.06,0.0,3.05,3.46,0.05,0.01,0.0,0.01,226.82,256.92,230.11,0.0,0.0,0.0,222.17,251.66,1.67,2.67,0.03,17.33,1.75,1.55,87.65,6.9,11.55,0.62,0.13,1.38,0.0,8.955593220338983
7890,7890,TEKA4_2021,0.0,0.06,0.0,0.17,0.2,0.02,0.0,0.0,0.01,0.0,0.0,159.23,0.0,0.0,0.0,18.83,22.03,1.66,2.66,0.04,19.31,13.01,11.12,35.13,4.56,7.55,1.89,0.21,7.53,0.0,16.18974358974359
7891,7891,TEKA4_2022,0.0,0.07,0.01,0.11,0.11,0.04,0.01,0.0,0.01,0.0,0.0,317.38,0.0,0.0,0.0,4.87,4.67,1.74,2.74,0.04,17.88,38.75,40.46,60.0,8.33,14.52,7.77,0.24,15.05,0.0,14.300521327014218
7892,7892,TEKA4_2023,0.0,0.07,0.01,0.11,0.11,0.04,0.01,0.0,0.01,5.87,5.6,299.99,0.0,0.0,0.0,5.78,5.52,1.78,2.78,0.04,19.2,32.76,34.33,52.84,7.43,13.24,6.67,0.25,15.05,0.0,15.826939890710381
7903,7903,SLED4_2019,0.0,0.18,0.33,0.13,0.11,0.09,0.07,1.91,0.09,1.2,1.08,11.91,6.47,0.0,0.0,1.02,0.92,0.2,1.2,0.89,29.79,67.71,75.15,47.49,184.19,37.32,165.4,0.79,18.14,0.0,57.15075757575758
7904,7904,SLED4_2020,0.0,0.1,0.07,0.12,0.11,0.16,0.12,0.59,0.22,0.87,0.79,6.62,8.6,0.0,0.0,0.72,0.65,1.64,2.64,0.68,30.89,139.61,155.25,170.34,76.98,125.93,142.46,0.74,32.61,0.0,33.827710843373495
7905,7905,SLED4_2021,0.0,0.24,0.02,0.23,1.3,0.13,0.05,0.13,0.07,5.47,31.14,25.5,275.36,0.0,0.0,5.14,29.27,2.02,3.02,0.5,39.77,55.52,9.76,51.98,9.26,18.73,3.66,0.36,44.82,0.0,17.367975708502026
7906,7906,SLED4_2022,0.0,0.2,0.07,0.1,0.12,0.27,0.21,0.2,0.3,0.42,0.5,12.01,36.08,0.0,0.0,0.31,0.36,3.23,4.23,0.21,43.12,259.21,218.72,133.7,33.3,107.58,68.28,0.8,45.03,0.0,4.7894758064516125
7907,7907,SLED4_2023,0.0,0.22,0.04,0.17,0.28,0.21,0.24,0.1,0.36,0.59,0.95,7.15,39.57,0.01,0.0,0.4,0.65,5.92,6.92,0.12,47.85,120.42,73.94,92.71,18.07,107.04,15.91,1.15,45.03,0.0,1.6344502617801047
7918,7918,GOAU4_2019,1.62,21.54,0.91,1.74,2.88,0.23,0.17,0.84,0.26,3.55,5.89,0.43,10.15,0.0,0.97,1.85,3.07,0.19,0.5,2.46,10.6,13.28,8.01,1.07,4.24,0.79,6.28,0.73,1.4,16.03,4.328888888888889
7919,7919,GOAU4_2020,1.6,14.02,1.05,1.63,2.36,0.28,0.19,0.91,0.31,2.67,3.88,0.8,10.76,0.0,0.72,1.12,1.62,0.18,0.5,2.16,13.54,17.19,11.84,1.99,7.46,1.35,8.13,0.68,0.11,0.0,5.219759036144579
7920,7920,GOAU4_2021,20.39,2.44,0.84,0.54,0.59,0.16,0.17,0.64,0.3,0.81,0.89,4.66,13.56,0.0,0.44,0.28,0.31,0.2,0.42,2.38,26.57,29.46,26.78,6.46,34.35,6.79,28.18,1.05,15.78,0.0,8.691093117408906
7921,7921,GOAU4_2022,9.64,3.58,0.81,0.69,0.76,0.16,0.18,0.72,0.32,1.0,1.09,3.62,15.92,0.0,0.38,0.32,0.35,0.22,0.37,2.39,22.75,23.55,21.46,4.54,22.75,5.01,22.17,1.1,17.42,0.0,9.28944
7922,7922,GOAU4_2023,14.64,4.09,0.62,0.8,0.94,0.16,0.14,0.53,0.25,1.12,1.32,2.66,17.38,0.1,0.25,0.32,0.38,0.23,0.33,3.02,17.5,19.49,16.6,3.8,15.29,3.54,15.06,0.93,17.42,0.0,10.740483870967742
7952,7952,SULA11_2019,1.07,19.97,3.31,22.27,25.1,1.09,0.83,2.39,2.9,7.92,8.93,3.0,18.13,0.0,2.13,14.35,16.18,0.25,0.75,1.95,12.83,4.88,4.33,5.44,16.55,4.16,6.37,0.76,9.98,16.31,36.64176767676768
7953,7953,SULA11_2020,4.16,7.59,2.2,6.71,18.2,0.93,0.64,1.68,2.01,0.98,2.66,5.85,20.18,0.0,1.88,5.73,15.54,0.29,0.71,2.26,13.59,13.82,5.09,12.22,28.98,8.42,6.95,0.69,4.99,26.17,41.17859437751004
7954,7954,SULA11_2021,1.39,35.2,1.44,87.77,41.79,0.57,0.4,1.07,1.25,19.88,9.47,0.78,19.11,0.0,1.76,107.65,51.26,0.28,0.72,2.24,6.37,0.66,1.38,1.63,4.09,1.14,5.38,0.7,4.58,13.71,30.823117408906885
7955,7955,SULA11_2022,0.27,52.23,1.13,16.56,12.92,0.43,0.31,0.85,0.91,8.38,6.54,0.43,19.64,0.94,1.71,24.94,19.47,0.28,0.72,2.29,4.25,2.61,3.34,0.83,2.17,0.6,8.72,0.73,4.58,23.56,25.170447154471546
7967,7967,USIM6_2019,1.69,55.53,0.84,6.09,12.43,0.79,0.45,1.98,0.68,7.9,16.12,0.17,11.21,0.0,0.23,1.64,3.34,0.53,0.41,3.07,12.54,13.01,6.37,1.43,1.52,0.81,4.29,0.57,4.95,10.48,7.286538461538461
7968,7968,USIM6_2020,0.37,21.62,0.98,3.7,4.97,0.9,0.49,1.98,0.8,5.13,6.89,0.54,11.86,0.0,0.07,0.28,0.38,0.5,0.44,2.64,20.24,24.42,18.2,4.18,4.53,2.25,10.41,0.54,9.57,0.0,9.304722222222223
7969,7969,USIM6_2021,7.5,2.62,1.09,1.91,2.07,0.71,0.6,1.74,1.22,1.43,1.55,7.24,17.36,0.0,0.03,0.06,0.06,0.55,0.38,3.16,33.42,36.97,34.06,26.89,41.7,22.97,30.05,0.85,31.89,0.0,19.18130434782609
7970,7970,USIM6_2022,4.67,10.46,0.73,4.73,6.33,0.52,0.42,1.13,0.86,2.88,3.85,1.29,18.48,0.0,0.05,0.32,0.42,0.58,0.35,3.78,17.49,10.99,8.21,4.98,6.98,4.04,4.61,0.81,24.78,47.29,16.552333333333333
7971,7971,USIM6_2023,2.16,52.48,0.81,50.48,31.91,0.67,0.47,1.42,0.89,31.63,20.0,0.29,18.71,0.49,0.01,0.92,0.58,0.58,0.35,3.43,8.47,1.32,2.09,1.27,1.55,0.9,2.06,0.71,24.78,0.0,14.8995
7976,7976,HBRE3_2021,0.0,5.81,0.48,2.88,2.93,10.33,0.24,2.76,0.28,4.7,4.79,1.51,18.35,0.0,0.3,1.82,1.85,0.5,0.38,2.39,84.02,358.67,352.14,177.66,8.25,4.14,8.18,0.02,0.0,0.0,14.728874458874458
7977,7977,HBRE3_2022,0.0,7.38,0.24,1.9,2.07,3.3,0.11,7.56,0.12,5.43,5.92,0.61,18.69,0.0,0.45,3.53,3.85,0.45,0.42,1.2,84.17,173.77,159.43,44.75,3.27,1.47,5.43,0.03,21.74,5.39,5.8202799999999995
7978,7978,HBRE3_2023,0.0,11.88,0.33,2.4,2.56,4.11,0.15,149.35,0.16,6.2,6.6,0.51,18.5,0.17,0.52,3.8,4.05,0.44,0.42,1.02,82.3,171.28,160.69,34.6,2.76,1.22,5.85,0.04,21.74,8.7,4.815806451612903
7990,7990,EQPA6_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.53,0.0,0.52,1.18,1.5,0.28,0.72,1.96,30.26,25.21,19.9,12.23,21.3,5.87,12.17,0.48,7.01,6.67,10.276153846153846
7992,7992,EQPA6_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.31,0.0,1.35,1.63,1.93,0.23,0.77,1.36,34.36,28.18,23.71,18.28,53.85,12.17,21.71,0.67,10.57,20.46,9.64
7993,7993,EQPA6_2023,1.47,10.52,4.99,6.98,8.07,2.23,1.55,14.25,2.35,6.42,7.42,0.96,2.02,0.2,0.8,1.12,1.3,0.31,0.69,1.47,35.11,31.92,27.61,21.18,47.39,14.71,25.26,0.69,10.57,28.02,10.04
8005,8005,SOND5_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,21.05,0.0,0.53,6.31,10.09,0.7,0.3,3.1,31.97,6.83,4.27,6.9,8.48,5.95,4.73,0.86,16.58,15.34,22.110967741935482
8006,8006,SOND5_2020,1.85,5.81,1.75,5.99,6.6,1.91,1.25,3.02,3.13,0.0,0.0,8.58,28.48,0.0,0.63,2.16,2.38,0.71,0.29,3.21,27.94,31.83,28.87,32.81,30.15,21.51,24.18,0.66,10.4,0.0,36.104285714285716
8007,8007,SOND5_2021,23.65,6.42,1.35,5.46,6.1,1.08,0.92,2.98,1.89,0.0,0.0,5.61,26.77,0.0,0.48,1.94,2.16,0.68,0.32,2.5,35.77,19.74,17.66,16.79,20.96,14.33,15.74,0.85,0.97,0.0,37.31975
8008,8008,SOND5_2022,21.3,5.34,1.22,3.17,3.46,0.54,0.78,2.17,1.94,0.0,0.0,5.84,25.55,0.0,0.48,1.26,1.38,0.64,0.36,2.47,42.02,17.01,15.59,10.11,22.84,14.52,18.42,1.44,23.5,34.95,32.8125
8009,8009,SOND5_2023,11.29,10.67,2.31,4.44,4.94,0.78,1.38,4.05,3.54,3.34,3.72,5.06,23.41,1.05,0.45,0.87,0.97,0.6,0.4,2.25,39.48,17.65,15.86,7.34,21.62,12.89,25.53,1.76,23.5,31.16,40.763333333333335
8013,8013,LJQQ3_2020,0.41,45.01,6.37,14.22,19.89,1.88,1.38,4.89,4.96,13.61,19.04,0.36,2.56,0.0,0.27,0.61,0.85,0.22,0.78,1.64,41.32,13.25,9.47,4.19,14.16,3.06,14.38,0.73,0.0,0.0,14.115918367346938
8014,8014,LJQQ3_2021,1.26,30.72,3.87,8.51,12.78,1.03,0.78,3.01,2.41,8.21,12.34,0.36,2.89,0.0,0.14,0.3,0.45,0.2,0.8,1.62,39.04,12.11,8.06,3.35,12.6,2.53,17.29,0.76,0.0,0.0,16.653967611336032
8015,8015,LJQQ3_2022,0.0,42.06,1.47,4.06,8.98,0.34,0.26,0.82,0.79,3.65,8.08,0.1,2.87,0.0,0.15,0.41,0.9,0.18,0.82,1.89,33.26,8.38,3.79,0.81,3.48,0.62,8.58,0.76,18.92,0.0,6.90912
8016,8016,LJQQ3_2023,0.0,31.86,2.33,6.26,17.99,0.5,0.39,1.25,1.15,6.17,17.73,0.2,2.69,0.02,0.03,0.09,0.26,0.17,0.83,1.86,34.11,7.96,2.77,1.56,7.33,1.21,5.03,0.77,18.92,0.0,4.47008064516129
8027,8027,ELET3_2019,2.14,4.78,0.72,4.12,6.05,1.84,0.29,3.39,0.37,6.96,10.22,7.91,52.42,0.0,0.5,2.83,4.16,0.4,0.6,1.59,75.55,44.73,30.48,38.58,15.09,6.03,6.11,0.16,1.65,0.0,32.25818181818182
8028,8028,ELET3_2020,4.43,9.08,0.78,6.53,6.67,1.98,0.32,3.06,0.43,9.96,10.18,4.04,46.83,0.0,0.41,3.42,3.5,0.41,0.59,1.71,72.63,30.32,29.66,21.8,8.63,3.54,6.62,0.16,2.25,0.0,28.515220883534138
8029,8029,ELET3_2021,7.18,9.28,0.69,4.24,4.19,1.51,0.28,3.3,0.35,6.38,6.31,3.6,48.52,0.0,0.35,2.15,2.12,0.4,0.59,1.66,72.05,35.67,36.1,16.31,7.42,3.0,5.97,0.18,10.51,10.51,35.61230769230769
8030,8030,ELET3_2022,1.84,26.66,0.88,10.74,12.55,2.84,0.36,4.18,0.44,14.52,16.98,1.58,48.02,0.0,0.31,3.75,4.38,0.41,0.59,1.88,53.46,26.5,22.66,10.67,3.29,1.35,4.11,0.13,2.97,0.0,41.2578
8031,8031,ELET3_2023,0.52,30.57,0.87,6.46,7.08,2.78,0.35,3.61,0.45,9.13,10.0,1.39,49.03,0.96,0.35,2.58,2.83,0.41,0.59,1.88,49.99,43.0,39.25,9.09,2.83,1.16,7.24,0.13,2.97,0.0,36.88185483870968
8037,8037,CAML3_2019,1.99,15.42,1.74,8.35,12.39,0.68,0.71,2.37,1.78,10.69,15.85,0.58,5.18,0.0,0.48,2.33,3.46,0.49,0.51,2.24,23.18,8.2,5.53,4.44,11.05,5.4,8.19,1.22,7.98,17.95,6.101515151515151
8038,8038,CAML3_2020,5.27,8.85,1.82,5.52,6.58,0.55,0.85,2.81,1.94,7.03,8.39,1.25,6.08,0.0,0.5,1.51,1.81,0.47,0.53,2.17,22.25,9.95,8.33,6.2,20.57,9.62,13.89,1.55,12.04,33.1,9.458955823293174
8039,8039,CAML3_2021,2.17,8.81,1.47,5.52,6.61,0.47,0.52,1.42,1.42,7.16,8.57,1.29,7.76,0.0,0.46,1.64,1.96,0.44,0.56,2.38,19.72,8.46,7.06,5.3,17.64,7.75,11.95,1.46,12.75,18.84,9.315182186234818
8040,8040,CAML3_2022,4.41,8.43,0.99,3.48,4.35,0.29,0.35,1.26,0.8,5.58,6.97,0.98,8.36,0.0,0.63,2.1,2.62,0.36,0.64,2.46,20.77,8.39,6.72,3.46,12.28,4.46,10.21,1.29,16.96,7.11,8.99412
8041,8041,CAML3_2023,3.42,6.1,0.99,0.0,3.49,0.29,0.32,1.17,0.72,0.0,6.98,1.38,8.57,0.02,0.98,0.0,3.49,0.33,0.67,1.99,20.98,0.0,8.22,4.71,16.16,5.26,10.72,1.12,16.96,14.1,7.360282258064516
8045,8045,AMBP3_2020,0.0,66.57,2.48,15.1,23.11,4.25,1.81,4.26,3.84,13.16,20.13,0.4,10.64,0.0,0.32,1.95,2.98,0.73,0.25,5.23,22.63,28.16,18.4,6.39,3.73,2.73,7.27,0.43,0.0,0.0,28.020169491525426
8046,8046,AMBP3_2021,0.22,33.04,4.05,9.22,14.49,2.49,0.98,7.9,1.42,12.84,20.19,1.28,10.42,0.0,1.59,3.63,5.7,0.24,0.73,1.67,21.74,26.98,17.15,7.52,12.25,2.97,6.92,0.39,0.0,0.0,37.90647773279352
8047,8047,AMBP3_2022,1.45,37.01,2.24,2.25,3.32,0.62,0.24,0.92,0.43,6.26,9.2,0.56,9.34,0.0,3.97,4.0,5.89,0.11,0.87,2.41,22.18,27.62,18.78,1.68,6.04,0.65,7.36,0.38,83.52,66.36,29.62948
8048,8048,AMBP3_2023,0.83,21.39,2.74,2.15,3.12,0.58,0.26,1.08,0.45,5.71,8.3,0.76,5.92,0.09,4.56,3.57,5.19,0.09,0.84,2.3,23.51,26.82,18.46,2.69,12.82,1.21,8.16,0.45,83.52,0.0,20.080282258064514
8060,8060,CSUD3_2019,2.09,19.1,1.99,4.95,11.49,1.18,1.03,82.06,1.41,5.81,13.48,0.64,6.15,0.0,0.35,0.86,2.0,0.52,0.48,0.96,25.21,23.89,10.29,6.19,10.43,5.41,9.97,0.87,1.77,18.99,6.37040404040404
8061,8061,CSUD3_2020,2.02,13.48,2.16,4.82,8.9,1.38,1.17,28.82,1.67,5.2,9.6,1.12,6.99,0.0,0.17,0.38,0.7,0.54,0.46,1.16,29.72,28.63,15.51,10.24,16.01,8.67,12.28,0.85,0.29,19.73,11.791526104417672
8062,8062,CSUD3_2021,3.72,9.02,1.59,3.6,5.96,1.06,0.96,22.43,1.36,3.74,6.19,1.45,8.2,0.0,0.06,0.14,0.23,0.6,0.4,1.17,32.3,29.47,17.81,11.77,17.65,10.62,14.87,0.9,1.99,11.62,18.365141700404855
8063,8063,CSUD3_2022,6.35,6.93,1.34,3.07,4.88,0.95,0.84,19.25,1.2,3.07,4.87,1.76,9.14,0.0,0.0,0.0,0.01,0.63,0.37,1.17,37.5,30.92,19.46,13.7,19.27,12.12,16.49,0.88,1.99,10.23,13.100483870967743
8064,8064,CSUD3_2023,5.95,9.47,1.98,4.62,7.22,1.53,1.34,20.98,1.87,4.58,7.16,2.07,9.87,0.36,0.01,0.03,0.05,0.68,0.32,1.29,39.2,33.25,21.27,16.2,20.92,14.16,17.83,0.87,1.99,13.82,13.449758064516129
8069,8069,MTRE3_2020,0.0,37.22,1.79,44.65,47.24,4.37,1.36,2.07,7.55,26.75,28.3,0.46,9.52,0.0,0.72,17.9,18.94,0.76,0.24,5.09,33.98,9.79,9.26,11.75,4.8,3.66,2.87,0.31,0.0,0.0,10.751022222222222
8070,8070,MTRE3_2021,6.75,36.4,0.9,19.56,21.87,1.54,0.56,1.05,2.39,16.31,18.25,0.23,9.34,0.0,0.15,3.24,3.62,0.62,0.37,3.27,34.1,7.89,7.05,4.24,2.46,1.53,2.63,0.36,57.62,123.0,8.490647773279353
