,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
3250,3250,PEAB4_2012,8.01,138.1,0.69,0.0,137.0,1.83,0.54,1.27,1.17,0.0,0.0,0.21,42.71,0.58,0.47,0.0,93.34,0.79,0.21,4.81,17.06,0.0,1.34,1.33,0.5,0.39,1.44,0.3,0.0,0.0,
3251,3251,PEAB4_2013,10.5,33.8,0.75,0.0,18.06,1.61,0.57,1.54,1.15,0.0,6.64,0.89,40.1,0.07,0.47,0.0,11.42,0.76,0.24,3.7,18.54,0.0,8.89,4.75,2.21,1.69,4.89,0.36,8.81,0.0,
3252,3252,PEAB4_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,36.81,0.0,0.43,0.0,34.34,0.76,0.24,4.07,21.4,0.0,2.19,5.19,2.93,2.23,0.54,0.43,8.85,32.28,
3253,3253,PEAB4_2015,19.74,13.98,0.81,0.0,23.2,1.26,0.6,1.79,1.08,0.0,10.62,2.01,34.66,0.16,0.42,0.0,11.97,0.75,0.25,4.42,24.53,0.0,5.41,8.98,5.79,4.32,1.07,0.48,7.62,1.25,
3254,3254,PEAB4_2016,3.97,6.43,0.85,0.0,11.79,1.38,0.67,2.17,1.17,0.0,5.34,5.23,39.51,0.04,0.44,0.0,6.03,0.79,0.21,4.27,29.5,0.0,11.67,21.41,13.24,10.46,5.32,0.49,9.86,0.0,
3255,3255,PEAB4_2017,8.52,12.89,0.92,0.0,12.36,1.35,0.73,2.3,1.28,0.0,8.21,2.88,40.41,0.29,0.32,0.0,4.31,0.8,0.2,3.98,32.74,0.0,10.9,10.45,7.12,5.7,2.99,0.54,11.31,68.22,
3256,3256,PEAB4_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,40.71,0.0,0.35,0.0,5.17,0.79,0.21,3.47,32.09,0.0,9.42,9.42,6.75,5.32,3.38,0.56,9.32,0.0,
3257,3257,PEAB4_2019,8.73,13.81,1.19,11.01,12.88,1.55,0.91,2.97,1.59,7.74,9.05,3.55,41.26,0.0,0.33,3.05,3.57,0.77,0.23,3.49,30.74,14.07,12.03,11.22,8.6,6.59,5.34,0.59,8.71,26.86,31.192222222222224
3258,3258,PEAB4_2020,64.23,1.52,1.25,0.99,1.0,3.91,0.8,2.44,2.18,0.7,0.71,36.15,43.91,0.0,0.38,0.3,0.3,0.64,0.36,2.08,30.66,396.52,392.4,256.85,82.34,52.47,81.43,0.2,8.83,78.27,51.36596153846154
3259,3259,PEAB4_2021,17.5,6.75,1.38,5.3,5.41,30.43,1.2,3.0,2.1,3.31,3.37,10.52,51.5,0.0,0.39,1.49,1.52,0.87,0.13,16.04,61.75,573.93,562.89,450.72,20.42,17.82,17.81,0.04,37.48,14.99,66.03625000000001
3260,3260,PEAB4_2022,2.65,22.8,1.35,19.65,21.59,21.69,1.14,3.8,1.67,13.66,15.01,3.16,53.44,0.0,0.21,3.06,3.36,0.84,0.16,15.32,77.63,110.35,100.45,95.12,5.91,4.98,4.5,0.05,34.5,1.87,72.48727272727274
3261,3261,PEAB4_2023,0.63,29.61,0.97,28.73,36.25,13.4,0.76,2.7,1.1,18.77,23.68,1.76,53.74,0.25,0.17,4.94,6.23,0.79,0.21,12.49,81.61,46.62,36.95,45.24,3.27,2.58,1.61,0.06,34.5,9.41,59.87739130434783
3262,3262,PETR4_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.14,0.48,0.51,1.06,34.16,0.0,20.33,15.33,23.43,11.29,13.28,0.74,0.0,0.0,
3263,3263,PETR4_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.65,0.47,0.52,1.35,40.54,0.0,24.3,16.44,18.29,8.58,12.44,0.52,0.0,0.0,
3264,3264,PETR4_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.36,0.59,0.4,1.91,35.98,0.0,21.38,16.61,11.46,6.77,7.77,0.41,0.0,0.0,
3265,3265,PETR4_2011,4.14,8.41,0.85,4.52,6.34,1.15,0.47,5.29,0.59,6.37,8.92,2.55,25.29,0.0,0.31,1.66,2.33,0.55,0.45,1.78,31.63,25.38,18.11,13.64,10.1,5.55,6.76,0.41,0.0,0.0,
3266,3266,PETR4_2012,2.69,12.02,0.78,4.78,8.09,0.9,0.37,5.25,0.45,7.55,12.78,1.62,25.15,0.33,0.43,2.77,4.68,0.51,0.49,1.7,24.68,18.92,11.19,7.53,6.17,3.13,4.56,0.42,0.0,0.0,
3267,3267,PETR4_2013,4.57,9.45,0.64,3.55,6.48,0.73,0.3,5.46,0.35,6.94,12.7,1.81,26.67,0.84,0.64,3.53,6.45,0.46,0.54,1.49,22.92,20.61,11.27,7.73,6.77,3.13,4.73,0.4,7.22,6.5,
3268,3268,PETR4_2014,9.96,6.05,0.42,14.92,5.96,0.39,0.16,2.5,0.2,46.75,18.69,1.65,23.68,0.03,0.91,32.19,12.87,0.39,0.61,1.63,23.85,2.6,6.5,6.4,6.99,2.72,3.9,0.43,13.03,0.0,
3269,3269,PETR4_2015,0.0,2.51,0.34,3.44,6.63,0.27,0.1,1.51,0.12,19.44,37.42,2.67,19.53,0.04,1.54,15.45,29.73,0.28,0.71,1.52,30.65,7.89,4.1,10.83,13.68,3.87,2.56,0.36,8.71,0.0,
3270,3270,PETR4_2016,0.0,13.09,0.78,2.98,11.77,0.69,0.24,3.0,0.29,8.05,31.76,1.14,19.18,0.23,1.26,4.83,19.06,0.31,0.69,1.8,31.84,23.01,5.83,5.25,5.92,1.84,2.21,0.35,2.97,0.0,
3271,3271,PETR4_2017,0.0,470.89,0.8,2.62,5.56,0.74,0.25,2.86,0.31,6.19,13.15,0.03,20.24,4.85,1.06,3.5,7.43,0.32,0.68,1.89,32.29,28.29,13.31,0.16,0.17,0.05,5.07,0.34,0.16,0.0,
3272,3272,PETR4_2018,3.97,11.48,1.07,2.72,4.74,0.95,0.34,6.36,0.41,5.37,9.36,1.98,21.25,0.0,0.97,2.47,4.3,0.32,0.67,1.48,38.25,35.1,20.13,8.31,9.3,3.0,7.7,0.36,0.35,1.81,
3273,3273,PETR4_2019,3.12,9.81,1.33,2.62,4.82,1.3,0.43,97.3,0.48,4.82,8.88,3.08,22.66,0.0,1.08,2.11,3.89,0.32,0.68,0.97,40.4,49.74,27.03,13.28,13.58,4.33,10.04,0.33,2.17,0.0,10.155454545454546
3274,3274,PETR4_2020,0.0,52.01,1.2,3.43,7.45,1.36,0.37,61.25,0.44,6.5,14.14,0.54,23.64,0.0,1.06,3.04,6.62,0.31,0.68,1.04,45.56,39.67,18.24,2.61,2.3,0.72,6.17,0.28,3.29,0.0,8.392530120481927
3275,3275,PETR4_2021,19.87,3.48,0.96,1.36,1.76,0.82,0.38,11.13,0.46,2.39,3.1,8.18,29.69,0.0,0.69,0.97,1.26,0.4,0.6,1.25,48.52,60.5,46.58,23.56,27.54,10.96,23.21,0.47,9.88,0.0,10.71497975708502
3276,3276,PETR4_2022,68.48,1.7,0.88,0.88,1.09,0.5,0.33,470.68,0.39,1.57,1.94,14.44,27.8,0.0,0.62,0.62,0.76,0.37,0.63,1.0,52.1,56.52,45.89,29.37,51.94,19.28,32.28,0.66,17.72,0.0,17.753400000000003
3277,3277,PETR4_2023,19.48,3.55,1.26,1.78,2.34,0.91,0.47,66.91,0.55,2.7,3.55,10.5,29.59,0.16,0.62,0.87,1.15,0.38,0.62,0.95,51.08,50.94,38.69,25.53,35.47,13.35,21.54,0.52,17.72,0.0,26.797540322580645
3278,3278,CEPE5_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.3,0.4,0.6,1.52,34.55,0.0,27.43,20.14,41.75,16.6,25.77,0.82,0.0,0.0,
3279,3279,CEPE5_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,1.87,0.42,0.58,1.04,29.55,0.0,20.71,15.67,28.9,12.18,18.42,0.78,0.0,0.0,
3280,3280,CEPE5_2011,6.63,12.5,2.21,0.0,8.23,1.22,0.88,10.4,1.27,0.0,0.0,3.8,21.54,0.0,0.73,0.0,2.71,0.4,0.6,1.38,27.59,0.0,14.77,9.73,17.63,6.98,12.74,0.72,0.0,0.0,
3281,3281,CEPE5_2012,3.79,52.27,1.01,0.0,31.06,0.43,0.39,29.31,0.53,0.0,0.0,0.39,20.35,0.47,0.66,0.0,20.81,0.4,0.6,1.05,19.99,0.0,1.39,0.83,1.87,0.76,1.22,0.92,0.0,0.0,
3282,3282,CEPE5_2013,1.12,10.5,0.87,0.0,4.99,0.41,0.35,7.84,0.47,0.0,0.0,1.71,20.76,0.02,0.58,0.0,3.38,0.41,0.59,1.29,20.47,0.0,8.23,3.91,8.15,3.35,8.09,0.86,0.0,0.0,
3283,3283,CEPE5_2014,7.29,7.93,0.66,0.0,3.41,0.26,0.24,11.64,0.33,0.0,0.0,1.77,21.29,2.68,0.82,0.0,4.35,0.38,0.62,0.92,18.66,0.0,7.75,3.33,8.09,3.06,9.56,0.92,6.28,25.83,
3284,3284,CEPE5_2015,5.37,96.86,1.1,0.0,8.58,0.41,0.37,10.08,0.54,0.0,0.0,0.26,22.58,1.13,0.97,0.0,7.47,0.32,0.68,0.87,15.19,0.0,4.78,0.42,1.15,0.37,5.38,0.88,9.53,46.8,
3285,3285,CEPE5_2016,3.62,0.0,0.88,0.0,5.54,0.29,0.25,2.36,0.33,0.0,0.0,0.0,21.1,40.74,1.3,0.0,8.19,0.28,0.72,0.7,13.38,0.0,5.27,0.01,0.02,0.01,6.19,0.86,10.16,0.0,
3286,3286,CEPE5_2017,8.5,20.51,0.75,2.08,3.34,0.22,0.17,3.31,0.24,0.0,0.0,0.76,20.6,0.0,1.88,5.19,8.33,0.23,0.77,0.84,13.43,10.49,6.54,1.06,3.67,0.84,7.21,0.79,8.38,0.0,
3287,3287,CEPE5_2018,3.74,12.0,0.84,1.96,2.98,0.24,0.17,2.22,0.25,0.0,0.0,1.5,21.36,0.12,2.54,5.9,8.99,0.21,0.79,1.35,15.43,12.23,8.03,1.99,7.02,1.44,6.32,0.72,11.39,2.64,
3288,3288,CEPE5_2019,4.75,10.7,1.19,2.32,3.4,0.32,0.24,0.97,0.33,0.0,0.0,2.43,21.83,0.0,2.7,5.26,7.72,0.21,0.79,0.0,16.85,13.74,9.36,2.98,11.13,2.28,8.24,0.77,9.02,6.6,17.611538461538462
3289,3289,CEPE5_2020,4.81,11.69,1.49,3.06,4.75,0.37,0.22,22.85,0.3,16.22,25.18,2.91,22.81,0.0,2.78,5.71,8.86,0.15,0.85,1.04,15.77,12.08,7.78,3.16,12.75,1.9,6.53,0.6,8.76,62.59,23.110833333333332
3290,3290,CEPE5_2021,11.55,5.09,1.04,1.48,2.03,0.23,0.15,3.52,0.22,0.0,0.0,5.04,24.55,0.0,3.29,4.65,6.37,0.14,0.86,1.15,17.56,15.24,11.12,4.42,20.52,2.9,9.55,0.65,12.45,0.0,26.211935483870967
3291,3291,CEPE5_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,20.68,0.0,4.25,4.91,6.76,0.12,0.88,1.4,19.63,16.86,12.23,1.98,10.17,1.19,10.01,0.6,8.38,22.72,35.4627027027027
3292,3292,CEPE5_2023,1.35,62.36,2.01,0.0,3.28,0.36,0.22,12.52,0.3,0.0,17.49,0.64,19.97,0.8,4.89,0.0,7.99,0.11,0.89,0.93,18.71,0.0,11.07,0.58,3.22,0.36,9.82,0.62,8.38,3.17,
3293,3293,MRVE3_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.04,1.09,0.58,0.39,3.95,37.87,23.97,22.99,20.8,14.82,8.61,10.18,0.41,0.0,0.0,
3294,3294,MRVE3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.19,0.55,0.42,2.99,35.07,24.15,23.25,21.08,14.47,7.97,10.12,0.38,0.0,0.0,
3295,3295,MRVE3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.57,1.6,0.42,0.55,2.52,32.34,22.63,22.17,21.0,22.07,9.34,11.71,0.44,0.0,0.0,
3296,3296,MRVE3_2011,1.68,6.79,1.51,5.78,5.78,1.29,0.56,1.54,1.63,7.74,7.74,1.58,7.1,0.0,0.51,1.96,1.96,0.37,0.6,2.38,31.07,22.24,22.24,18.93,22.21,8.3,12.71,0.44,0.0,0.0,
3297,3297,MRVE3_2012,3.15,10.96,1.52,8.98,9.32,1.52,0.56,2.0,1.39,12.33,12.8,1.09,7.88,0.36,0.57,3.35,3.48,0.34,0.63,2.1,28.03,16.93,16.32,13.87,13.88,4.75,7.71,0.34,0.0,0.0,
3298,3298,MRVE3_2013,3.11,9.63,0.99,8.07,8.69,1.05,0.4,1.23,0.94,11.23,12.09,0.88,8.49,0.49,0.39,3.16,3.4,0.4,0.57,2.29,26.39,13.04,12.11,10.93,10.32,4.15,5.69,0.38,28.36,12.86,
3299,3299,MRVE3_2014,4.01,4.97,0.82,4.84,5.09,0.86,0.33,1.11,0.78,6.57,6.91,1.51,9.19,0.07,0.29,1.74,1.83,0.41,0.57,2.07,28.29,17.68,16.81,17.2,16.41,6.66,8.93,0.39,20.5,15.7,
3300,3300,MRVE3_2015,8.93,7.12,0.82,7.82,7.82,0.82,0.34,1.03,0.85,9.14,9.14,1.22,10.63,0.3,0.14,1.31,1.31,0.42,0.56,2.19,30.2,10.46,10.46,11.5,11.47,4.78,5.41,0.42,9.53,2.9,
3301,3301,MRVE3_2016,3.23,8.72,0.94,10.68,10.68,1.14,0.39,1.18,0.92,11.89,11.89,1.25,11.67,5.01,0.1,1.21,1.21,0.44,0.56,0.0,32.78,10.7,10.7,13.11,10.25,4.49,4.65,0.34,1.14,6.02,
3302,3302,MRVE3_2017,4.25,10.22,1.21,9.33,10.02,1.4,0.46,1.32,1.07,13.19,14.16,1.47,12.48,0.59,0.5,3.86,4.14,0.38,0.6,2.56,33.87,15.04,14.0,13.73,11.79,4.49,6.06,0.33,4.59,4.37,
3303,3303,MRVE3_2018,8.33,7.95,1.19,6.81,7.4,1.01,0.4,1.05,0.95,9.38,10.19,1.55,10.43,1.41,0.45,2.57,2.79,0.34,0.64,2.98,33.19,14.87,13.69,12.74,14.91,5.06,8.03,0.4,6.96,10.29,
3304,3304,MRVE3_2019,5.16,13.87,1.98,10.64,12.92,1.58,0.65,1.92,1.39,13.44,16.33,1.55,10.9,0.0,0.52,2.81,3.41,0.33,0.65,2.78,30.42,14.86,12.23,11.4,14.26,4.7,7.35,0.41,7.66,0.85,15.579191919191919
3305,3305,MRVE3_2020,1.95,16.6,1.61,10.5,12.8,1.37,0.51,1.85,0.96,14.6,17.8,1.14,11.77,0.0,0.63,4.1,5.0,0.31,0.67,2.37,28.2,13.09,10.74,8.28,9.7,3.05,5.37,0.37,6.89,0.09,16.156506024096384
3306,3306,MRVE3_2021,5.33,7.2,0.95,4.38,5.08,0.81,0.29,1.06,0.53,7.62,8.83,1.67,12.62,0.0,0.7,3.24,3.75,0.3,0.67,2.4,25.86,18.58,16.03,11.31,13.15,3.98,7.3,0.35,10.87,7.64,14.481538461538461
3307,3307,MRVE3_2022,5.21,18.13,0.63,5.77,10.49,0.55,0.16,0.7,0.3,16.29,29.61,0.42,12.06,0.0,1.15,10.52,19.12,0.26,0.71,2.03,19.68,9.59,5.28,3.05,3.48,0.9,0.72,0.29,6.86,0.0,10.064680000000001
3308,3308,MRVE3_2023,0.0,24.43,0.92,18.3,76.04,0.88,0.26,1.18,0.47,38.47,159.86,0.46,12.21,0.15,1.01,20.17,83.82,0.28,0.68,1.99,21.73,4.82,1.16,3.61,3.76,1.07,0.34,0.3,6.86,0.0,9.518387096774193
3309,3309,HOOT3_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3.09,0.02,1.01,0.33,66.02,5.75,6.9,24.63,217.15,4.33,37.51,0.18,0.0,0.0,
3310,3310,HOOT3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,1.56,0.03,1.03,0.39,66.96,1.93,10.35,5.02,28.67,0.93,120.32,0.19,0.0,0.0,
3311,3311,HOOT3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.0,0.0,1.46,27.04,0.07,1.07,0.35,68.03,9.14,0.49,14.85,41.17,3.08,2.83,0.21,0.0,0.0,
3312,3312,HOOT3_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.73,0.0,0.0,0.52,0.35,0.26,1.26,0.3,67.8,18.2,27.29,36.57,35.77,9.16,36.49,0.25,0.0,0.0,
3313,3313,HOOT3_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.88,0.0,0.0,0.8,1.77,0.31,1.32,0.3,69.99,7.63,3.46,20.41,17.31,5.39,3.44,0.26,0.0,0.0,
3314,3314,HOOT3_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.27,0.0,0.0,0.0,0.04,0.09,1.1,0.34,69.69,0.0,71.88,71.83,229.36,20.86,198.15,0.29,10.0,0.0,
3315,3315,HOOT3_2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.25,0.35,0.09,1.1,0.38,70.18,20.32,14.4,0.49,1.67,0.15,51.3,0.31,10.73,0.0,
3316,3316,HOOT3_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.4,0.0,0.0,0.79,13.47,0.13,1.15,0.34,66.04,7.94,0.47,16.46,32.38,4.16,0.96,0.25,4.65,0.0,
3317,3317,HOOT3_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.0,0.0,0.29,0.41,0.13,1.15,0.3,66.09,27.41,19.48,2.94,5.43,0.73,33.44,0.25,1.98,0.0,
3318,3318,HOOT3_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,6.42,0.0,0.0,1.9,0.48,0.22,1.24,0.13,57.5,3.35,13.29,34.16,34.02,7.42,13.46,0.22,2.98,0.0,
3319,3319,HOOT3_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,12.32,0.0,0.0,0.11,0.12,0.47,1.51,0.04,62.58,47.59,45.44,120.29,41.76,19.58,15.48,0.16,12.85,0.0,
3320,3320,HOOT3_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,19.75,0.0,0.0,0.01,0.01,0.76,1.8,0.04,65.71,112.61,117.2,150.19,37.65,28.61,28.4,0.19,11.72,0.0,
3321,3321,HOOT3_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,24.55,0.0,0.0,0.01,0.01,0.98,2.03,0.03,48.06,181.39,190.02,251.06,20.13,19.65,14.89,0.08,24.22,0.0,
3322,3322,HOOT3_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,26.21,0.0,0.0,0.19,0.2,1.06,2.11,0.04,60.75,67.44,63.6,86.59,8.29,8.77,8.18,0.1,20.33,0.0,
3323,3323,HOOT3_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.58,0.0,225.3,196.83,0.0,0.0,0.0,0.0,3.08,0.0,
3324,3324,HOOT3_2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,6.88,11.37,0.0,0.0,0.07,0.07,0.42,1.48,0.12,69.54,120.03,112.13,92.4,60.53,25.13,62.58,0.27,3.08,0.0,
3325,3325,RRRP3_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,2.0,0.51,0.49,5.46,66.39,0.0,172.23,151.16,22.68,11.62,28.16,0.08,0.0,0.0,
3326,3326,RRRP3_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,3.25,0.6,0.4,3.14,65.45,0.0,75.48,34.93,4.6,2.76,8.57,0.08,0.0,0.0,
3327,3327,RRRP3_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,4.16,0.6,0.4,2.71,50.52,0.0,47.16,98.66,13.5,8.06,8.07,0.08,0.0,0.0,
3328,3328,RRRP3_2020,0.0,15.71,3.78,0.0,23.64,19.94,1.93,6.2,3.05,0.0,23.21,2.37,9.84,0.0,0.07,0.0,0.42,0.51,0.49,6.74,47.99,0.0,84.38,126.92,24.07,12.29,11.55,0.1,0.0,0.0,27.421212121212122
3329,3329,RRRP3_2021,0.0,0.0,1.65,12.77,16.38,9.34,1.25,3.17,2.48,8.15,10.45,0.0,20.28,0.0,0.6,4.62,5.93,0.75,0.23,4.79,56.1,73.15,57.03,0.12,0.02,0.02,8.39,0.13,0.0,0.0,38.21206477732793
3330,3330,RRRP3_2022,0.0,51.26,1.79,13.93,28.28,4.45,0.96,11.29,1.2,14.33,29.1,0.74,21.09,0.0,0.05,0.4,0.81,0.54,0.46,1.76,51.49,31.95,15.74,8.68,3.49,1.88,1.31,0.22,118.19,0.0,38.38768
3331,3331,RRRP3_2023,0.0,171.46,1.22,0.0,10.29,1.5,0.33,109.41,0.38,0.0,22.95,0.15,21.61,1.47,1.5,0.0,12.66,0.27,0.73,1.02,31.72,0.0,14.54,0.87,0.71,0.19,3.11,0.22,118.19,0.0,33.09604838709677
3332,3332,TELB3_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.09,0.0,18.91,0.01,0.99,3.06,0.0,0.0,0.0,0.0,827.71,7.5,381.28,0.0,0.0,0.0,
3333,3333,TELB3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.02,1.02,3.21,0.0,0.0,0.0,0.0,216.28,4.75,213.16,0.0,0.0,0.0,
3334,3334,TELB3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.05,1.05,3.19,0.0,0.0,0.0,0.0,62.01,3.1,45.64,0.0,0.0,0.0,
3335,3335,TELB3_2011,0.0,87.01,53.44,94.09,92.46,0.0,4.64,111.76,21.41,70.03,68.82,0.44,0.71,0.0,0.0,14.34,14.09,0.09,1.09,1.06,68.69,0.0,0.0,0.0,61.42,5.33,57.8,0.0,0.0,0.0,
3336,3336,TELB3_2012,0.0,34.16,5.3,0.0,339.45,607.36,1.41,3.02,4.04,0.0,33.99,0.37,2.39,0.18,4.4,0.0,281.44,0.27,0.73,3.55,301.66,0.0,178.93,0.0,15.52,4.13,1.56,0.0,0.0,0.0,
3337,3337,TELB3_2013,0.0,3.71,4.63,7.21,6.91,12.28,0.46,1.88,0.9,5.31,5.09,1.23,0.98,0.01,7.71,11.99,11.49,0.1,0.9,1.99,36.83,170.37,177.89,331.49,125.01,12.42,67.09,0.04,0.0,0.0,
3338,3338,TELB3_2014,0.0,2.21,140.51,0.0,5.05,1.77,0.14,3.21,0.18,0.0,3.04,0.99,0.02,0.11,213.86,0.0,7.68,0.0,1.0,1.08,17.99,0.0,35.06,80.05,0.0,6.4,48.86,0.08,0.0,0.0,
3339,3339,TELB3_2015,0.0,1.25,1.35,0.0,1.8,6.54,0.12,2.91,0.14,0.0,0.08,1.99,1.85,0.01,0.0,0.0,1.65,0.09,1.09,1.38,259.6,0.0,362.47,522.56,107.71,9.22,634.99,0.02,0.0,0.0,
3340,3340,TELB3_2016,0.0,11.81,6.39,22.13,16.5,57.05,1.05,9.26,1.22,21.24,15.83,2.29,4.22,0.79,0.0,0.24,0.18,0.16,1.16,4.54,184.86,257.8,345.77,483.25,54.17,8.85,77.34,0.02,255.3,0.0,
3341,3341,TELB3_2017,0.0,18.53,7.66,29.97,21.36,61.65,1.32,33.33,1.48,28.05,19.99,2.06,4.98,1.85,0.09,0.34,0.24,0.17,0.83,1.59,163.66,205.71,288.66,332.66,41.34,7.12,25.15,0.02,99.97,0.0,
3342,3342,TELB3_2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,7.47,0.0,0.26,0.0,0.52,0.1,0.9,1.81,59.22,0.0,94.91,112.62,60.7,6.27,30.25,0.06,35.34,0.0,
3343,3343,TELB3_2019,0.0,21.09,3.04,72.19,40.77,24.53,1.17,5.3,1.61,53.16,30.02,4.79,33.2,0.0,0.35,8.32,4.7,0.38,0.62,5.04,104.6,33.98,60.17,116.29,14.42,5.53,6.4,0.05,6.86,0.0,96.88260869565218
3344,3344,TELB3_2020,0.0,56.28,3.85,40.76,83.35,22.41,1.41,5.89,2.04,28.83,58.97,1.57,22.89,0.0,0.45,4.74,9.7,0.37,0.63,4.37,71.84,54.98,26.88,39.81,6.84,2.5,3.93,0.06,42.7,0.0,104.2535185185185
3345,3345,TELB3_2021,0.0,23.71,2.1,15.52,44.92,10.52,0.73,2.65,1.14,8.12,23.48,1.87,21.08,0.0,0.62,4.58,13.24,0.35,0.65,4.5,80.49,67.8,23.43,44.4,8.86,3.09,4.08,0.07,38.5,0.0,65.03237442922375
3346,3346,TELB3_2022,0.0,10.88,0.84,6.59,36.85,4.0,0.34,1.15,0.55,1.23,6.87,1.48,19.26,0.0,0.61,4.84,27.08,0.41,0.59,4.75,53.9,60.62,10.84,36.72,7.68,3.16,2.08,0.09,36.54,0.0,27.74800925925926
3347,3347,TELB3_2023,0.0,19.92,0.85,5.74,87.03,3.4,0.33,1.05,0.56,0.74,11.23,0.79,18.37,0.36,0.71,4.8,72.79,0.39,0.61,4.96,49.89,59.27,3.91,17.09,4.28,1.68,0.91,0.1,36.54,0.0,16.894597156398106
3348,3348,LEVE3_2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,3.87,0.38,0.61,2.38,18.29,0.0,6.38,1.39,2.88,1.09,6.38,0.78,0.0,0.0,
3349,3349,LEVE3_2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.35,0.52,0.48,2.11,22.26,0.0,6.66,4.54,6.22,3.21,4.87,0.71,0.0,0.0,
